target,source,weight
CRKL,Lamina,0.539907924
LZTR1,Lamina,0.276545734
CECR2,Lamina,1.069427101
DERL3,Lamina,0.881555627
PPM1F,Lamina,0.995993183
TOP3B,Lamina,1.071187372
CRYBB2P1,Lamina,1.302956296
ADRBK2,Lamina,0.664931157
GGA1,Lamina,0.999649944
HPS4,Lamina,0.693993361
TTC28,Lamina,0.509552721
SEPT3,Lamina,-0.001403059
KDELR3,Lamina,-0.162200159
DDX17,Lamina,2.305871441
TCF20,Lamina,0.270472946
TIMP3,Lamina,0.344473431
PPP6R2,Lamina,0.521282771
SUN2,Lamina,-0.088782006
ARSA,Lamina,0.744345744
MYH9,Lamina,-0.399888075
FOXRED2,Lamina,-0.412303271
TNRC6B,Lamina,1.062553553
SGSM3,Lamina,0.261359546
IFT27,Lamina,2.192883313
KIAA0930,Lamina,-0.787817121
EP300,Lamina,0.232710879
ZC3H7B,Lamina,0.160436318
ACO2,Lamina,-1.208452808
TRMU,Lamina,0.58555663
ZBED4,Lamina,0.293329344
ABHD4,Lamina,-0.450368103
KHNYN,Lamina,0.803166473
NIN,Lamina,0.621868777
GNPNAT1,Lamina,-0.059460693
DDHD1,Lamina,1.338572614
CNIH1,Lamina,-0.477344877
TMED8,Lamina,1.37093634
SPTLC2,Lamina,-0.139874661
PPM1A,Lamina,0.800745876
SIX4,Lamina,0.75831478
GALNT16,Lamina,1.272109682
KIAA0247,Lamina,0.73952257
SRSF5,Lamina,0.752939374
DICER1,Lamina,0.6855736
ZFYVE21,Lamina,1.13643477
TELO2,Lamina,0.290021787
PCNX,Lamina,0.309021242
GSKIP,Lamina,-0.112286987
SMEK1,Lamina,0.049242664
TRIP11,Lamina,0.353581496
PABPN1,Lamina,0.782528029
ARHGAP5,Lamina,0.797842406
CHD8,Lamina,-0.161792718
PCK2,Lamina,-0.412690552
PNN,Lamina,1.139922564
PLTP,Lamina,-1.166934764
ABHD12,Lamina,-0.252369126
GINS1,Lamina,-0.282064977
RIMS4,Lamina,0.349499817
PABPC1L,Lamina,1.617727604
STK4,Lamina,0.406196256
BMP7,Lamina,-0.421666397
DNAJC5,Lamina,0.006329266
SLCO4A1,Lamina,0.39394275
DIDO1,Lamina,1.441816288
ARFGAP1,Lamina,1.035650502
ARFRP1,Lamina,1.403428055
CDS2,Lamina,0.07508018
TM9SF4,Lamina,-0.293450531
POFUT1,Lamina,-0.041616821
SAMHD1,Lamina,-0.723732735
KIF3B,Lamina,-0.067920637
E2F1,Lamina,0.106709748
APMAP,Lamina,-0.46337302
ZNF516,Lamina,1.385323364
LPIN2,Lamina,0.470212808
SMCHD1,Lamina,0.429519957
LAMA1,Lamina,0.370364692
RNF125,Lamina,1.151392315
ANKRD12,Lamina,1.621368911
MIB1,Lamina,0.639864209
MID1,Lamina,1.66303919
WDR13,Lamina,-0.024236872
XIAP,Lamina,0.725069124
ATP11C,Lamina,0.403537104
SYP,Lamina,0.26765203
FMR1,Lamina,0.268924304
SLC35A2,Lamina,-0.207991209
TAZ,Lamina,0.92165665
MAGT1,Lamina,-0.417633043
CD99L2,Lamina,-0.098424654
EEA1,Lamina,0.721347023
NDFIP2,Lamina,-0.192859778
DNAJC3,Lamina,-0.221916849
UGGT2,Lamina,0.798676301
ARHGEF7,Lamina,0.289041228
PARP4,Lamina,0.252819752
FLT1,Lamina,-0.572998157
VWA8,Lamina,0.379470583
DGKH,Lamina,2.620274489
INTS6,Lamina,0.142954331
CLN5,Lamina,-0.004805578
MGRN1,Lamina,0.431858377
ZNF629,Lamina,0.431013257
CENPT,Lamina,0.559115729
NFAT5,Lamina,1.855368359
SETD6,Lamina,1.653733894
SLC38A7,Lamina,0.356183806
SLC7A6OS,Lamina,1.333459691
SLC7A6,Lamina,0.700777336
WDR59,Lamina,0.801222156
TAF1C,Lamina,1.026660099
TSC2,Lamina,-0.006687429
ZNF500,Lamina,1.587516783
ABCC1,Lamina,-0.052167075
NOMO3,Lamina,-1.280181858
NARFL,Lamina,0.386536184
MTHFSD,Lamina,1.319231041
CLCN7,Lamina,0.4276417
SLC7A5,Lamina,-0.209882183
FBXO31,Lamina,0.4633061
EEF2K,Lamina,0.705840952
CAPN15,Lamina,0.880699894
PIEZO1,Lamina,0.842847328
BFAR,Lamina,-0.346759382
NOMO1,Lamina,-0.658077799
CCP110,Lamina,0.689222577
RNF40,Lamina,-0.491292512
LACTB,Lamina,-0.069124154
CD276,Lamina,-0.325792657
HOMER2,Lamina,0.662601288
TMEM87A,Lamina,-0.242536866
ZNF106,Lamina,0.673863151
CEP152,Lamina,0.98992366
TJP1,Lamina,-0.29848777
VPS18,Lamina,-0.673378615
MYEF2,Lamina,0.771314793
CSPP1,Lamina,1.029064421
ZFAND1,Lamina,0.756117062
FZD3,Lamina,1.396712834
EYA1,Lamina,-0.605152641
NBN,Lamina,0.110867639
IMPAD1,Lamina,0.384894128
UBE2W,Lamina,0.916695881
IKBKB,Lamina,0.726679272
PLAT,Lamina,-0.695691328
JPH1,Lamina,1.162385848
TRPS1,Lamina,1.556573467
PYCRL,Lamina,-0.358182354
EEF1D,Lamina,0.406172378
SQLE,Lamina,-0.439146415
SLC39A14,Lamina,-0.076442433
MTMR9,Lamina,1.397152154
LEPROTL1,Lamina,-0.365565602
PPP2CB,Lamina,-0.236448979
KLHDC4,Lamina,0.879769043
KCTD9,Lamina,0.454286363
MAN2B1,Lamina,0.045640504
NUCB1,Lamina,-0.711941854
SARS2,Lamina,0.594923272
SNRNP70,Lamina,0.521351774
CLPTM1,Lamina,-0.432524939
CLASRP,Lamina,0.376401254
FCGRT,Lamina,-0.657235347
ERCC2,Lamina,0.136742881
DOT1L,Lamina,0.693954089
SF3A2,Lamina,0.164895868
AMH,Lamina,1.615793061
DMPK,Lamina,1.414043979
TIMM44,Lamina,0.070392309
AKAP8,Lamina,0.390395998
AKT2,Lamina,0.557086314
PLD3,Lamina,-0.383555308
FSD1,Lamina,0.151351188
APLP1,Lamina,-1.259439949
CACTIN,Lamina,0.447357787
TYK2,Lamina,0.549415138
PTPRS,Lamina,0.12482541
MEGF8,Lamina,-0.123791392
KDELR1,Lamina,-0.774209187
CYTH2,Lamina,0.888877005
LIG1,Lamina,0.573112635
BCAT2,Lamina,0.025529029
TNPO2,Lamina,0.433136515
DNASE2,Lamina,-0.633638522
ISYNA1,Lamina,0.289342934
CRTC1,Lamina,1.57375245
SUGP1,Lamina,0.718455862
SIPA1L3,Lamina,0.200659198
CADM4,Lamina,-0.32192732
SMG9,Lamina,0.995556834
AVL9,Lamina,0.596866323
CDK6,Lamina,0.775880569
DNAJC2,Lamina,0.577756927
WDR91,Lamina,0.571123003
CBLL1,Lamina,0.364281717
MTPN,Lamina,-0.527094865
ZC3HAV1,Lamina,-0.194858107
OGDH,Lamina,-0.912413019
MET,Lamina,-0.303890554
LMBR1,Lamina,-0.327386816
HOXA3,Lamina,1.333291166
HOXA6,Lamina,1.702964535
BRAT1,Lamina,0.202488257
FKBP14,Lamina,0.328081505
NSUN5P2,Lamina,1.294035591
CASP2,Lamina,0.066133305
HSPB1,Lamina,-0.79185684
ZKSCAN1,Lamina,0.575243819
WASL,Lamina,-0.213367192
RBM28,Lamina,0.75295898
C1GALT1,Lamina,0.29403784
PLOD3,Lamina,-0.042790712
CLDN15,Lamina,1.653175326
TMEM106B,Lamina,0.504540021
CEP41,Lamina,-0.325740888
GLI3,Lamina,0.141849613
TMEM248,Lamina,-0.439036576
TBL2,Lamina,-0.368103134
FKTN,Lamina,1.473714086
TMEM245,Lamina,0.964627918
MEGF9,Lamina,-0.028836427
TGFBR1,Lamina,-0.132265365
DNM1,Lamina,1.77480044
KANK1,Lamina,0.336010314
RAPGEF1,Lamina,0.280383792
NPDC1,Lamina,1.75814819
SETX,Lamina,0.434877573
CCNJ,Lamina,0.567130226
RAB11FIP2,Lamina,1.012892558
ERLIN1,Lamina,0.088766007
MAPK8,Lamina,0.881045381
ATE1,Lamina,0.223006516
PLEKHA1,Lamina,1.1461879
UNC5B,Lamina,0.686270348
BMPR1A,Lamina,-0.395862395
ACTA2,Lamina,-4.118160538
LIPA,Lamina,-0.48548067
LZTS2,Lamina,1.335584827
ARHGAP21,Lamina,0.348603342
ANKRD26,Lamina,0.59852827
LARP4B,Lamina,0.398132324
C10orf137,Lamina,0.717293884
MTPAP,Lamina,0.583048061
SH3PXD2A,Lamina,1.3478475
PITRM1,Lamina,-0.474471946
FAM208B,Lamina,0.475308465
TSPAN14,Lamina,0.089200267
NUFIP2,Lamina,2.473190144
DHX40,Lamina,-0.084468558
CDK5RAP3,Lamina,0.664331427
RECQL5,Lamina,0.411675314
INTS2,Lamina,-0.177171673
CAMTA2,Lamina,0.734039497
MED13,Lamina,0.332444196
HOXB6,Lamina,1.594536315
CPD,Lamina,-0.780904707
GOSR1,Lamina,-0.244445261
CCDC47,Lamina,-0.61281013
AKAP10,Lamina,0.932803747
CYTH1,Lamina,1.488336273
LGALS3BP,Lamina,-1.054646077
EZH1,Lamina,1.805732547
PPP1R9B,Lamina,-0.396235619
LUC7L3,Lamina,1.386327701
DUSP3,Lamina,0.041937039
EFNB3,Lamina,-0.108668504
DPH1,Lamina,-0.001601101
NAT9,Lamina,0.075046281
TMEM104,Lamina,-0.100574238
TMEM97,Lamina,-0.696803693
UNC119,Lamina,0.692806393
TMEM33,Lamina,-0.101851702
DCUN1D4,Lamina,1.144282611
MANBA,Lamina,0.739999835
ELF2,Lamina,0.080486319
WFS1,Lamina,0.173329072
FRG1,Lamina,-0.509478277
CLCN3,Lamina,-0.269077868
GALNT7,Lamina,-0.057221745
TRIM2,Lamina,0.463036853
NEIL3,Lamina,0.980060187
SH3D19,Lamina,0.555649618
STIM2,Lamina,0.563487079
RAPGEF2,Lamina,0.40286493
UGDH,Lamina,-1.285581803
CCDC34,Lamina,-0.522214011
FNBP4,Lamina,1.687093575
SC5D,Lamina,-0.518289311
SIAE,Lamina,0.094095012
EHD1,Lamina,-0.411955971
FOXRED1,Lamina,0.288586228
ST3GAL4,Lamina,-0.310295882
CPT1A,Lamina,-1.046218763
TMEM109,Lamina,-0.593146461
PANX1,Lamina,-0.47093855
UBE4A,Lamina,-0.15725139
DDX6,Lamina,-0.245736953
PVRL1,Lamina,-0.080038366
HIPK3,Lamina,0.153431665
MDK,Lamina,-0.786047049
AMBRA1,Lamina,-0.512468449
NAA40,Lamina,0.531894234
SLC35F2,Lamina,-0.403151745
LEPREL2,Lamina,0.232219135
CORO1C,Lamina,-0.680314128
ASIC1,Lamina,0.948830186
CAPRIN2,Lamina,1.753756144
SLC11A2,Lamina,0.46795277
MLEC,Lamina,0.047528358
BCL7A,Lamina,0.053971113
RSRC2,Lamina,1.112284013
PPM1H,Lamina,0.464925492
ELK3,Lamina,0.048379694
MAGOHB,Lamina,0.340258497
ITFG2,Lamina,1.111173417
PARP11,Lamina,0.399847233
DUSP16,Lamina,0.019716871
ACAD10,Lamina,0.532612765
NAA25,Lamina,0.776278164
DDX55,Lamina,0.767693712
SLC38A1,Lamina,0.642781857
C12orf49,Lamina,-0.231008253
MDM1,Lamina,1.146088422
CPSF6,Lamina,0.570689251
GNPTAB,Lamina,-0.064051319
ATN1,Lamina,0.394985346
C12orf57,Lamina,-1.389279976
LPCAT3,Lamina,-0.171213247
SUDS3,Lamina,0.195607042
GOLT1B,Lamina,-0.001733211
C2CD5,Lamina,1.104948775
RAB35,Lamina,-0.289727503
RIC8B,Lamina,1.241434698
RP11-22B23.1,Lamina,1.526583498
DSE,Lamina,0.340469622
MAN1A1,Lamina,0.020808586
SERINC1,Lamina,-0.367358841
UST,Lamina,-0.42725103
KCTD20,Lamina,0.089232541
RNF8,Lamina,-0.022129615
ICK,Lamina,0.38878728
RAB23,Lamina,-0.029618399
FBXL4,Lamina,0.211345194
CCNC,Lamina,-0.006282969
ALDH5A1,Lamina,0.307043286
EYA4,Lamina,1.312431432
PERP,Lamina,-0.670730562
SLC16A10,Lamina,0.971183304
PHACTR2,Lamina,0.874860637
SLC39A7,Lamina,-0.636798358
PPP2R5D,Lamina,-0.653271233
PTK7,Lamina,-0.208046684
CUL9,Lamina,-0.083403071
TMEM30A,Lamina,-0.208018961
SENP6,Lamina,0.503737399
VEGFA,Lamina,1.707517193
PRPF4B,Lamina,0.614674235
BTN2A1,Lamina,0.46115507
LAMA4,Lamina,0.11705835
ERBB2IP,Lamina,-0.135621437
HARS2,Lamina,0.229826708
MAN2A1,Lamina,0.493445593
PAPD7,Lamina,1.05167809
NNT,Lamina,-0.129764562
APBB3,Lamina,1.243550546
SPARC,Lamina,-1.260295045
HMGCR,Lamina,-0.630182683
FAF2,Lamina,-0.265704146
CLK4,Lamina,1.895281959
ARSB,Lamina,-0.22033203
CNOT6,Lamina,-0.006528221
DROSHA,Lamina,0.293974178
FAM172A,Lamina,0.081476103
LNPEP,Lamina,0.448632036
SLC12A7,Lamina,-0.04767095
NR3C1,Lamina,0.283324093
C5orf15,Lamina,-0.266154751
LIFR,Lamina,0.626077025
TRAPPC13,Lamina,0.815282368
TXNDC15,Lamina,0.193183906
H2AFY,Lamina,0.855938367
TCERG1,Lamina,0.809963422
SMAD5,Lamina,0.699196704
ERGIC1,Lamina,-0.432564167
STC2,Lamina,1.192828485
ARL6,Lamina,0.732982314
NIT2,Lamina,0.461725653
UBE3A,Lamina,0.002473357
SLC25A36,Lamina,2.53339976
TFDP2,Lamina,1.119539239
XRN1,Lamina,0.936284056
WNT5A,Lamina,0.748334037
PFKFB4,Lamina,0.180572469
PRKAR2A,Lamina,-0.279085363
ACAP2,Lamina,0.866914872
CBLB,Lamina,0.844589283
BBX,Lamina,0.635142119
GNB4,Lamina,-0.037641401
C3orf52,Lamina,0.575975517
PLXNA1,Lamina,0.543057036
CSPG5,Lamina,-0.0082569
SCAP,Lamina,-0.373711923
HEMK1,Lamina,0.706446886
ACVR2B,Lamina,0.881192184
ABCC5,Lamina,1.283770592
SSR3,Lamina,-0.566708009
NKTR,Lamina,2.302548899
FOXP1,Lamina,-0.045899053
INO80D,Lamina,1.977442074
ADAM23,Lamina,0.25495724
MOB1A,Lamina,-0.021076207
LMAN2L,Lamina,-0.758190345
RTKN,Lamina,0.215896837
PIKFYVE,Lamina,0.637816161
FAHD2A,Lamina,1.334443619
SLC35F5,Lamina,0.188109533
STEAP3,Lamina,0.304161879
EPB41L5,Lamina,0.232877674
GPD2,Lamina,-0.713531777
ACVR1,Lamina,-0.625039392
MPV17,Lamina,0.3676319
TTC31,Lamina,0.732199347
NDUFS7,Lamina,0.138135695
SPTBN1,Lamina,-0.261412817
CCDC88A,Lamina,0.326127325
FN1,Lamina,-0.665755582
ELMOD3,Lamina,1.560937948
IGFBP5,Lamina,0.004204176
USP34,Lamina,0.339915019
GGCX,Lamina,-0.110416331
CHST10,Lamina,0.16918309
MOB4,Lamina,-0.241707336
UXS1,Lamina,0.137960154
PASK,Lamina,1.24699627
TAF1B,Lamina,0.153820305
DCAF17,Lamina,1.619587159
SDC1,Lamina,-0.604625624
SLC1A4,Lamina,-0.365704454
SOS1,Lamina,0.757712329
WIPF1,Lamina,0.24603484
THADA,Lamina,-0.553321893
TRAK2,Lamina,0.282506627
TIA1,Lamina,0.762544947
PCYOX1,Lamina,-0.442979441
ARID3A,Lamina,0.304812774
EPHA4,Lamina,0.630234555
ALMS1,Lamina,-0.159266742
BCL9,Lamina,0.128507921
DHCR24,Lamina,-0.757763652
DNAJC16,Lamina,0.151828969
RALGPS2,Lamina,0.525546033
CEP104,Lamina,0.272119704
FAM20B,Lamina,-0.140065585
TCEANC2,Lamina,1.538438805
WRAP73,Lamina,0.446745472
ICMT,Lamina,-0.560121628
QSOX1,Lamina,-0.18002581
AMPD2,Lamina,0.698903097
EDEM3,Lamina,0.304192133
RAP1A,Lamina,-0.068605638
S100PBP,Lamina,0.41897325
ASH1L,Lamina,1.067342264
SFPQ,Lamina,0.737023616
MEF2D,Lamina,0.920989833
C1orf21,Lamina,1.344973034
LEPR,Lamina,0.517342583
IVNS1ABP,Lamina,0.816642653
KIAA2013,Lamina,-0.41774242
MIIP,Lamina,0.152527117
SLC35D1,Lamina,0.813276743
WLS,Lamina,-0.612263681
PRDM2,Lamina,1.007600142
TROVE2,Lamina,0.636408335
SRSF11,Lamina,1.823436616
PHTF1,Lamina,0.129157594
TMEM9,Lamina,-0.155276686
EXOC8,Lamina,2.129532653
NID1,Lamina,-0.320651862
MTR,Lamina,0.599647385
BMP8B,Lamina,0.041984506
RIMS3,Lamina,1.896782404
AKT3,Lamina,0.105457355
ETV3,Lamina,0.582366729
LPHN2,Lamina,0.01399608
RBBP5,Lamina,-0.257595762
ECE1,Lamina,-0.444735803
CD46,Lamina,1.19027801
APH1A,Lamina,-0.626627935
LEPRE1,Lamina,-0.697726609
SLC2A1,Lamina,-0.555848989
SLC19A2,Lamina,0.89053186
NSUN4,Lamina,0.893724827
TMED5,Lamina,-0.08673556
DR1,Lamina,0.35964227
PTBP2,Lamina,1.355367783
DARS2,Lamina,-0.786215672
DIEXF,Lamina,0.736204726
RCAN3,Lamina,0.045147517
C1orf63,Lamina,1.858350223
SLC35A3,Lamina,1.197786389
RCOR3,Lamina,1.347208317
ARID1A,Lamina,0.165954746
CENPF,Lamina,0.81921909
ESYT2,Lamina,0.050399928
CD3EAP,Lamina,-0.035881772
MESDC2,Lamina,-0.143877065
CTSD,Lamina,-0.675359324
STK11,Lamina,0.599175503
KMT2A,Lamina,0.873315245
KPTN,Lamina,0.069154948
KIF14,Lamina,0.583138968
ATF6,Lamina,-0.39364553
FASTKD2,Lamina,-0.131876311
NRP2,Lamina,0.312124239
CREB1,Lamina,0.856956038
B4GALT6,Lamina,0.670630914
ELOVL4,Lamina,-0.432570997
CASP8AP2,Lamina,0.452530471
PHF3,Lamina,0.110865126
PLAGL1,Lamina,1.830361682
FBXO30,Lamina,1.471578678
TMEM5,Lamina,0.056804884
ZNF430,Lamina,0.435893283
DCLRE1B,Lamina,-0.962810936
PKD2,Lamina,2.024037526
UBN1,Lamina,0.366426169
KLF12,Lamina,1.693967316
WDR35,Lamina,0.743258455
CCND2,Lamina,1.466175468
SATB2,Lamina,0.133151642
SENP5,Lamina,0.978131568
C1orf198,Lamina,-0.335015332
HEATR1,Lamina,0.15446282
PTBP3,Lamina,0.093057768
FAM206A,Lamina,-0.144784684
RBM18,Lamina,-0.215493633
MAPKAP1,Lamina,-0.547147029
KDSR,Lamina,0.101898307
ONECUT2,Lamina,2.945961786
IRF2BPL,Lamina,0.415348784
AREL1,Lamina,-0.200705754
ABCD4,Lamina,1.101998731
RBM25,Lamina,1.318308191
NRDE2,Lamina,1.186133605
KLHL29,Lamina,1.574176164
DNMT3A,Lamina,1.227987343
ATAD2B,Lamina,0.782746112
ATL2,Lamina,0.342082511
YIPF4,Lamina,0.366719214
AFTPH,Lamina,0.297421258
BCL11A,Lamina,0.889574573
SLC17A5,Lamina,-0.069247959
FAM178A,Lamina,0.742741299
GPAM,Lamina,-0.07566756
HELLS,Lamina,1.246272161
TCTN3,Lamina,-0.618037205
C10orf76,Lamina,-0.602076841
HOXB8,Lamina,1.506313554
HOXB3,Lamina,1.862032792
PANK3,Lamina,1.86522809
NUP43,Lamina,0.59278039
LRP11,Lamina,0.075206098
MASTL,Lamina,1.019175942
ELF1,Lamina,-0.335296914
EGR1,Lamina,0.036569169
NR2C1,Lamina,1.248613181
MTERFD3,Lamina,1.809157937
CLU,Lamina,-2.057276735
TNFRSF10B,Lamina,-0.748847082
TARDBP,Lamina,0.523416724
CRISPLD1,Lamina,0.014688354
AKAP1,Lamina,0.24827301
TRIM25,Lamina,0.269213009
KIAA0922,Lamina,0.073229578
PAPD5,Lamina,0.507055971
CEP89,Lamina,0.988331429
B4GALT4,Lamina,0.357435087
KIF18A,Lamina,0.644590506
CRY2,Lamina,1.009422231
ZNF639,Lamina,0.063436087
PDS5A,Lamina,-0.188620279
CLCC1,Lamina,0.05084933
ACVR2A,Lamina,0.297029927
RPL21,Lamina,0.359714259
MTERFD2,Lamina,1.023634917
KIAA1191,Lamina,-0.358348413
RBBP6,Lamina,0.568861641
ZC3H7A,Lamina,0.037487022
FAM35A,Lamina,0.234460179
FAM213A,Lamina,-0.034981277
ODF2L,Lamina,1.507798461
TRMT13,Lamina,1.42653851
RPAP2,Lamina,1.135954431
FAM126A,Lamina,0.289005729
FKBP9,Lamina,-0.587754493
POLM,Lamina,1.415962681
SLC25A51,Lamina,1.19724018
DCAF10,Lamina,0.859426963
KIAA1549,Lamina,0.416163457
CALD1,Lamina,0.662562244
CHST3,Lamina,0.469778349
P4HA1,Lamina,-0.633812813
RBM19,Lamina,0.412542909
GIPC1,Lamina,-0.647004721
ATP7B,Lamina,0.136876752
ZC3H13,Lamina,0.060824518
NLN,Lamina,0.1126037
CENPK,Lamina,0.942143212
OPTN,Lamina,-0.727453806
SPATS2,Lamina,0.076052272
LRP1,Lamina,-0.345071684
HJURP,Lamina,0.837980434
USP45,Lamina,1.675120503
SLC36A1,Lamina,0.930007992
LPGAT1,Lamina,0.291274186
EXOSC9,Lamina,0.480519019
PLA2G12A,Lamina,0.844057562
ADCK4,Lamina,0.069252018
PFKFB2,Lamina,1.277830328
AGO2,Lamina,1.302453578
MXD4,Lamina,0.511036467
ACSL3,Lamina,-0.384654833
SLC12A4,Lamina,-0.486705752
FAM210B,Lamina,-0.350790768
SDC4,Lamina,-0.320668309
NCOA3,Lamina,0.829871507
PIGT,Lamina,-0.605670861
VAPB,Lamina,0.66850469
CHD6,Lamina,0.569114391
SRSF6,Lamina,0.961578769
RAB22A,Lamina,0.764572327
STX16,Lamina,1.481476222
STAMBP,Lamina,-0.342376709
NAGK,Lamina,0.839233881
PAIP2B,Lamina,0.901433147
ATP8A1,Lamina,1.240632175
BTN2A2,Lamina,0.687929898
ABCC10,Lamina,0.455380003
AARS2,Lamina,-0.195066313
ZNF391,Lamina,1.484776557
CDKN1A,Lamina,-2.668847284
SSR1,Lamina,-0.11318953
NRN1,Lamina,0.34085478
ATXN1,Lamina,1.683398212
EEF1E1,Lamina,0.850578186
LRRFIP1,Lamina,0.843438593
AHNAK,Lamina,1.504471677
ABCC4,Lamina,-0.103394711
EFNB2,Lamina,0.001331245
ATP5S,Lamina,1.59380367
FAM193A,Lamina,0.796223981
GGA3,Lamina,0.272485082
GTF3C4,Lamina,0.563714575
PPP1R12C,Lamina,0.457703661
MBOAT7,Lamina,-0.174683438
CCDC93,Lamina,1.412704822
THOC2,Lamina,0.246987817
MED1,Lamina,0.404034415
GPR108,Lamina,-0.569824463
GPCPD1,Lamina,1.092177933
PANK2,Lamina,0.900630344
NAPB,Lamina,1.797122295
TMX4,Lamina,-0.294016025
RRBP1,Lamina,0.070883594
ZNF133,Lamina,1.999494324
MCM8,Lamina,0.871550342
NCLN,Lamina,0.165878291
ZNF436,Lamina,0.21222618
AMOT,Lamina,-0.345104421
TMEM115,Lamina,-0.497405682
AGO3,Lamina,2.136511207
HECTD3,Lamina,-0.454835538
KLC1,Lamina,1.662876844
XRCC3,Lamina,1.215969379
TUBGCP3,Lamina,0.197137236
PCID2,Lamina,0.847315215
FRMD8,Lamina,0.041599832
PCNXL4,Lamina,0.595224251
ATG14,Lamina,1.293309174
KTN1,Lamina,-0.135177233
PLEKHG3,Lamina,0.823077175
WDR60,Lamina,1.205220703
AIF1L,Lamina,-0.275898328
SLC10A3,Lamina,-0.742118292
CANX,Lamina,-0.592530296
CPSF3L,Lamina,0.238859874
TRAF2,Lamina,0.417855895
HELB,Lamina,1.411910058
DYRK2,Lamina,1.537420752
LRRC61,Lamina,-0.10993959
FGFRL1,Lamina,0.051758525
EMC1,Lamina,-0.449807797
HP1BP3,Lamina,1.071383983
SIN3B,Lamina,0.799440796
SLC35E1,Lamina,0.121442081
GFER,Lamina,0.379571539
PKMYT1,Lamina,0.564604997
CHTF18,Lamina,0.916305953
MACF1,Lamina,0.223322823
RNF6,Lamina,-0.144596306
AKAP9,Lamina,0.865020624
HIP1,Lamina,-0.056383553
POR,Lamina,-0.843655228
PEX1,Lamina,0.465673918
LRFN1,Lamina,-0.474574702
SRD5A3,Lamina,-0.268437555
PPAT,Lamina,0.310877383
TUBGCP6,Lamina,1.079951353
DGCR8,Lamina,1.43240185
TPST2,Lamina,-0.05867191
MPST,Lamina,0.823366651
SPECC1,Lamina,-0.300694883
NAA38,Lamina,0.780894577
PRKRIP1,Lamina,0.82266772
PODXL,Lamina,-0.011215262
STRIP2,Lamina,0.991582647
MKLN1,Lamina,1.167654948
CALU,Lamina,-0.567549908
CCDC136,Lamina,1.35646089
SMO,Lamina,0.029880873
KLHDC10,Lamina,1.054198025
OSGEPL1,Lamina,0.338310354
HOXD10,Lamina,3.243284387
HOXD11,Lamina,1.31391594
HERC2,Lamina,0.549966383
TWSG1,Lamina,-0.171465378
MYO5C,Lamina,0.287118177
TMOD2,Lamina,1.55854475
TTBK2,Lamina,1.520233204
IVD,Lamina,0.365309699
CLN6,Lamina,0.419250974
ARPP19,Lamina,0.27447858
VPS13C,Lamina,0.828648
SUMF2,Lamina,-0.259644126
SPCS3,Lamina,-0.123718968
RPAIN,Lamina,0.962606225
PLD2,Lamina,0.117335933
MPDU1,Lamina,-0.805654786
CCNT1,Lamina,0.802751824
PUS7L,Lamina,1.951643003
KRI1,Lamina,0.246523657
SLC44A2,Lamina,-0.641156478
BCL2L2,Lamina,1.421021932
PARP2,Lamina,0.384133495
TEP1,Lamina,1.016643682
MAP7D3,Lamina,0.192334445
ABHD17A,Lamina,1.32803378
ERMARD,Lamina,1.464346664
SAT1,Lamina,0.70030152
GNL3L,Lamina,0.794907091
SH3BP4,Lamina,-0.22434223
LDLR,Lamina,-0.288607647
PRKCSH,Lamina,-0.467605686
THEM6,Lamina,-0.350642337
PVRL2,Lamina,-0.735810524
SAFB2,Lamina,0.154119099
KIF1A,Lamina,-0.101229629
COLGALT1,Lamina,-0.25500244
MLLT1,Lamina,0.325850512
MLLT4,Lamina,0.706573779
ACTN4,Lamina,-0.388345762
NDUFA10,Lamina,0.878102493
ZSWIM6,Lamina,0.828767968
PXDN,Lamina,0.129323336
COL5A1,Lamina,-0.172924091
ZNF337,Lamina,2.025198847
TAF4,Lamina,0.140577536
LAMA5,Lamina,0.347718986
EXOSC2,Lamina,0.364974907
POMT1,Lamina,0.880843631
PRRC2B,Lamina,0.343406928
YIPF2,Lamina,-0.293574081
ZC3H4,Lamina,-0.189326091
CLIP1,Lamina,0.12381292
HIP1R,Lamina,0.105989416
PPAN,Lamina,0.770095221
SLC6A8,Lamina,0.371137778
PLXNA3,Lamina,0.670800701
PRRG1,Lamina,0.84136201
AKAP12,Lamina,0.859440091
RBM39,Lamina,0.943413773
GGT7,Lamina,0.490789144
PPT1,Lamina,-0.753980778
RLIM,Lamina,1.224170359
ABCB7,Lamina,-0.139070588
MRPS25,Lamina,2.011781703
CAPN7,Lamina,0.182995315
ZFYVE20,Lamina,0.207894548
SLC6A6,Lamina,1.628559427
MGAT1,Lamina,-0.135779894
PSMC3IP,Lamina,0.21886638
DIAPH1,Lamina,-0.620347706
NDFIP1,Lamina,-0.498325594
ACAP3,Lamina,1.159544028
C1orf159,Lamina,1.033124262
MAP1B,Lamina,1.192451006
IL13RA1,Lamina,-0.488538086
WDR44,Lamina,-0.316860918
PRKAB2,Lamina,1.286082621
CLUHP3,Lamina,2.8646668
CHSY1,Lamina,-0.05078976
SNRPA1,Lamina,1.047870896
FBXW9,Lamina,0.702002789
RFX1,Lamina,0.202898997
CC2D1A,Lamina,0.916522216
NUP210,Lamina,0.060998435
ENOSF1,Lamina,2.194489688
EMILIN2,Lamina,-1.267901067
PRKAA1,Lamina,1.591760274
PNISR,Lamina,1.973628506
ZRANB2,Lamina,1.603692303
